Results: 	[0.9692]	
Results: 	[0.9692, 0.973, 0.98, 0.9792, 0.9746, 0.9677, 0.9777, 0.9761, 0.9746, 0.9815, 0.9723, 0.9646, 0.9722, 0.9769, 0.973, 0.97, 0.9784, 0.9738, 0.98, 0.9746, 0.9761, 0.9761, 0.9792, 0.9784, 0.983]	
Results: 	[0.9692, 0.973, 0.98, 0.9792, 0.9746, 0.9677, 0.9777, 0.9761, 0.9746, 0.9815, 0.9723, 0.9646, 0.9722, 0.9769, 0.973, 0.97, 0.9784, 0.9738, 0.98, 0.9746, 0.9761, 0.9761, 0.9792, 0.9784, 0.983, 0.98]	
Results: 	[0.9692, 0.973, 0.98, 0.9792, 0.9746, 0.9677, 0.9777, 0.9761, 0.9746, 0.9815, 0.9723, 0.9646, 0.9722, 0.9769, 0.973, 0.97, 0.9784, 0.9738, 0.98, 0.9746, 0.9761, 0.9761, 0.9792, 0.9784, 0.983, 0.98, 0.9815]	
Results: 	[0.9692, 0.973, 0.98, 0.9792, 0.9746, 0.9677, 0.9777, 0.9761, 0.9746, 0.9815, 0.9723, 0.9646, 0.9722, 0.9769, 0.973, 0.97, 0.9784, 0.9738, 0.98, 0.9746, 0.9761, 0.9761, 0.9792, 0.9784, 0.983, 0.98, 0.9815, 0.9746]	
Results: 	[0.9692, 0.973, 0.98, 0.9792, 0.9746, 0.9677, 0.9777, 0.9761, 0.9746, 0.9815, 0.9723, 0.9646, 0.9722, 0.9769, 0.973, 0.97, 0.9784, 0.9738, 0.98, 0.9746, 0.9761, 0.9761, 0.9792, 0.9784, 0.983, 0.98, 0.9815, 0.9746, 0.9761]	
Results: 	[0.9692, 0.973, 0.98, 0.9792, 0.9746, 0.9677, 0.9777, 0.9761, 0.9746, 0.9815, 0.9723, 0.9646, 0.9722, 0.9769, 0.973, 0.97, 0.9784, 0.9738, 0.98, 0.9746, 0.9761, 0.9761, 0.9792, 0.9784, 0.983, 0.98, 0.9815, 0.9746, 0.9761, 0.98]
30 Support Sets: (Mean:0.9758133333333333, SD:0.004347391872370611) | 	












































