Results: 	[0.79]	
Results: 	[0.79, 0.7888, 0.7896, 0.7896, 0.7898, 0.7894, 0.789, 0.7909, 0.7896, 0.7894, 0.7903, 0.7894, 0.7894, 0.7894, 0.7896, 0.7892, 0.7886, 0.7896, 0.7898, 0.7902, 0.7894, 0.789, 0.7907, 0.7903, 0.7884, 0.7898, 0.7892, 0.7878]	
Results: 	[0.79, 0.7888, 0.7896, 0.7896, 0.7898, 0.7894, 0.789, 0.7909, 0.7896, 0.7894, 0.7903, 0.7894, 0.7894, 0.7894, 0.7896, 0.7892, 0.7886, 0.7896, 0.7898, 0.7902, 0.7894, 0.789, 0.7907, 0.7903, 0.7884, 0.7898, 0.7892, 0.7878, 0.79]	
Results: 	[0.79, 0.7888, 0.7896, 0.7896, 0.7898, 0.7894, 0.789, 0.7909, 0.7896, 0.7894, 0.7903, 0.7894, 0.7894, 0.7894, 0.7896, 0.7892, 0.7886, 0.7896, 0.7898, 0.7902, 0.7894, 0.789, 0.7907, 0.7903, 0.7884, 0.7898, 0.7892, 0.7878, 0.79, 0.7894]
30 Support Sets: (Mean:0.78952, SD:0.0006466891807906903) | 	




















































































